Anime Name,Link
Tensai Ouji no Akaji Kokka Saisei Jutsu,https://anime4up.rest/episode/tensai-ouji-no-akaji-kokka-saisei-jutsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Tokyo 24-ku,https://anime4up.rest/episode/tokyo-24-ku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Koroshi Ai,https://anime4up.rest/episode/koroshi-ai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Leadale no Daichi nite,https://anime4up.rest/episode/leadale-no-daichi-nite-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Orient,https://anime4up.rest/episode/orient-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Pokémon (2019),https://anime4up.rest/episode/pokemon-2019-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-100/
86 Eighty Six 2nd Season,https://anime4up.rest/episode/86-eighty-six-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10-5/
Futsal Boys!!!!!,https://anime4up.rest/episode/futsal-boys-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Futsal Boys!!!!!,https://anime4up.rest/episode/futsal-boys-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Fantasy Bishoujo Juniku Ojisan to,https://anime4up.rest/episode/fantasy-bishoujo-juniku-ojisan-to-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Gensou Sangokushi: Tengen Reishinki,https://anime4up.rest/episode/gensou-sangokushi-tengen-reishinki-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Princess Connect! Re:Dive Season 2,https://anime4up.rest/episode/princess-connect-redive-season-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Sabikui Bisco,https://anime4up.rest/episode/sabikui-bisco-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Kenja no Deshi wo Nanoru Kenja,https://anime4up.rest/episode/kenja-no-deshi-wo-nanoru-kenja-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Lupin III: Part 6,https://anime4up.rest/episode/lupin-iii-part-6-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Shingeki no Kyojin: The Final Season Part 2,https://anime4up.rest/episode/shingeki-no-kyojin-the-final-season-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Sabiiro no Armor: Reimei,https://anime4up.rest/episode/sabiiro-no-armor-reimei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Shenmue the Animation,https://anime4up.rest/episode/shenmue-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Digimon Ghost Game,https://anime4up.rest/episode/digimon-ghost-game-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Boruto: Naruto Next Generations,https://anime4up.rest/episode/boruto-naruto-next-generations-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-239/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1013/
Ryman's Club,https://anime4up.rest/episode/rymans-club-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Kaijin Kaihatsu-bu no Kuroitsu-san,https://anime4up.rest/episode/kaijin-kaihatsu-bu-no-kuroitsu-san-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Dolls' Frontline,https://anime4up.rest/episode/dolls-frontline-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season,https://anime4up.rest/episode/genjitsu-shugi-yuusha-no-oukoku-saikenki-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Sono Bisque Doll wa Koi wo Suru,https://anime4up.rest/episode/sono-bisque-doll-wa-koi-wo-suru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Akebi-chan no Sailor-fuku,https://anime4up.rest/episode/akebi-chan-no-sailor-fuku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Shikkakumon no Saikyou Kenja,https://anime4up.rest/episode/shikkakumon-no-saikyou-kenja-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Karakai Jouzu no Takagi-san 3,https://anime4up.rest/episode/karakai-jouzu-no-takagi-san-3-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,https://anime4up.rest/episode/hanyou-no-yashahime-sengoku-otogizoushi-ni-no-shou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Dragon Quest: Dai no Daibouken (2020),https://anime4up.rest/episode/dragon-quest-dai-no-daibouken-2020-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-72/
Hakozume: Kouban Joshi no Gyakushuu,https://anime4up.rest/episode/hakozume-kouban-joshi-no-gyakushuu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Slow Loop,https://anime4up.rest/episode/slow-loop-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Cue!,https://anime4up.rest/episode/cue-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Vanitas no Karte 2nd Season,https://anime4up.rest/episode/vanitas-no-karte-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Saiyuuki Reload: Zeroin,https://anime4up.rest/episode/saiyuuki-reload-zeroin-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Gensou Sangokushi: Tengen Reishinki,https://anime4up.rest/episode/gensou-sangokushi-tengen-reishinki-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Platinum End,https://anime4up.rest/episode/platinum-end-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Arifureta Shokugyou de Sekai Saikyou 2nd Season,https://anime4up.rest/episode/arifureta-shokugyou-de-sekai-saikyou-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Ousama Ranking,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Tokyo 24-ku,https://anime4up.rest/episode/tokyo-24-ku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Pokémon (2019),https://anime4up.rest/episode/pokemon-2019-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-99/
Orient,https://anime4up.rest/episode/orient-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Koroshi Ai,https://anime4up.rest/episode/koroshi-ai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Leadale no Daichi nite,https://anime4up.rest/episode/leadale-no-daichi-nite-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Tensai Ouji no Akaji Kokka Saisei Jutsu,https://anime4up.rest/episode/tensai-ouji-no-akaji-kokka-saisei-jutsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Fantasy Bishoujo Juniku Ojisan to,https://anime4up.rest/episode/fantasy-bishoujo-juniku-ojisan-to-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Lupin III: Part 6,https://anime4up.rest/episode/lupin-iii-part-6-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Tribe Nine,https://anime4up.rest/episode/tribe-nine-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Princess Connect! Re:Dive Season 2,https://anime4up.rest/episode/princess-connect-redive-season-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Tribe Nine,https://anime4up.rest/episode/tribe-nine-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Sabikui Bisco,https://anime4up.rest/episode/sabikui-bisco-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Shingeki no Kyojin: The Final Season Part 2,https://anime4up.rest/episode/shingeki-no-kyojin-the-final-season-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Sabiiro no Armor: Reimei,https://anime4up.rest/episode/sabiiro-no-armor-reimei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Shenmue the Animation,https://anime4up.rest/episode/shenmue-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Boruto: Naruto Next Generations,https://anime4up.rest/episode/boruto-naruto-next-generations-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-238/
Digimon Ghost Game,https://anime4up.rest/episode/digimon-ghost-game-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1012/
Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season,https://anime4up.rest/episode/genjitsu-shugi-yuusha-no-oukoku-saikenki-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Kaijin Kaihatsu-bu no Kuroitsu-san,https://anime4up.rest/episode/kaijin-kaihatsu-bu-no-kuroitsu-san-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Ryman's Club,https://anime4up.rest/episode/rymans-club-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Akebi-chan no Sailor-fuku,https://anime4up.rest/episode/akebi-chan-no-sailor-fuku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Sono Bisque Doll wa Koi wo Suru,https://anime4up.rest/episode/sono-bisque-doll-wa-koi-wo-suru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shikkakumon no Saikyou Kenja,https://anime4up.rest/episode/shikkakumon-no-saikyou-kenja-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Karakai Jouzu no Takagi-san 3,https://anime4up.rest/episode/karakai-jouzu-no-takagi-san-3-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,https://anime4up.rest/episode/hanyou-no-yashahime-sengoku-otogizoushi-ni-no-shou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Dragon Quest: Dai no Daibouken (2020),https://anime4up.rest/episode/dragon-quest-dai-no-daibouken-2020-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-71/
Hakozume: Kouban Joshi no Gyakushuu,https://anime4up.rest/episode/hakozume-kouban-joshi-no-gyakushuu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Dolls' Frontline,https://anime4up.rest/episode/dolls-frontline-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Slow Loop,https://anime4up.rest/episode/slow-loop-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Cue!,https://anime4up.rest/episode/cue-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Vanitas no Karte 2nd Season,https://anime4up.rest/episode/vanitas-no-karte-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Platinum End,https://anime4up.rest/episode/platinum-end-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Saiyuuki Reload: Zeroin,https://anime4up.rest/episode/saiyuuki-reload-zeroin-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Arifureta Shokugyou de Sekai Saikyou 2nd Season,https://anime4up.rest/episode/arifureta-shokugyou-de-sekai-saikyou-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Ousama Ranking,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Kenja no Deshi wo Nanoru Kenja,https://anime4up.rest/episode/kenja-no-deshi-wo-nanoru-kenja-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Tokyo 24-ku,https://anime4up.rest/episode/tokyo-24-ku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Koroshi Ai,https://anime4up.rest/episode/koroshi-ai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Leadale no Daichi nite,https://anime4up.rest/episode/leadale-no-daichi-nite-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Orient,https://anime4up.rest/episode/orient-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Fantasy Bishoujo Juniku Ojisan to,https://anime4up.rest/episode/fantasy-bishoujo-juniku-ojisan-to-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Tensai Ouji no Akaji Kokka Saisei Jutsu,https://anime4up.rest/episode/tensai-ouji-no-akaji-kokka-saisei-jutsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Pokémon (2019),https://anime4up.rest/episode/pokemon-2019-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-98/
Pokémon (2019),https://anime4up.rest/episode/pokemon-2019-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-97/
Gensou Sangokushi: Tengen Reishinki,https://anime4up.rest/episode/gensou-sangokushi-tengen-reishinki-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Lupin III: Part 6,https://anime4up.rest/episode/lupin-iii-part-6-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Princess Connect! Re:Dive Season 2,https://anime4up.rest/episode/princess-connect-redive-season-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Sabikui Bisco,https://anime4up.rest/episode/sabikui-bisco-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Futsal Boys!!!!!,https://anime4up.rest/episode/futsal-boys-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Shingeki no Kyojin: The Final Season Part 2,https://anime4up.rest/episode/shingeki-no-kyojin-the-final-season-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Sabiiro no Armor: Reimei,https://anime4up.rest/episode/sabiiro-no-armor-reimei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Digimon Ghost Game,https://anime4up.rest/episode/digimon-ghost-game-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Boruto: Naruto Next Generations,https://anime4up.rest/episode/boruto-naruto-next-generations-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-237/
Shenmue the Animation,https://anime4up.rest/episode/shenmue-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1011/
Kaijin Kaihatsu-bu no Kuroitsu-san,https://anime4up.rest/episode/kaijin-kaihatsu-bu-no-kuroitsu-san-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Ryman's Club,https://anime4up.rest/episode/rymans-club-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Hakozume: Kouban Joshi no Gyakushuu,https://anime4up.rest/episode/hakozume-kouban-joshi-no-gyakushuu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Genjitsu Shugi Yuusha no Oukoku Saikenki 2nd Season,https://anime4up.rest/episode/genjitsu-shugi-yuusha-no-oukoku-saikenki-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Akebi-chan no Sailor-fuku,https://anime4up.rest/episode/akebi-chan-no-sailor-fuku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
Sono Bisque Doll wa Koi wo Suru,https://anime4up.rest/episode/sono-bisque-doll-wa-koi-wo-suru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Dolls' Frontline,https://anime4up.rest/episode/dolls-frontline-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Hazurewaku no Joutai Ijou Skill de Saikyou ni Natta Ore ga Subete wo Juurin suru made,https://anime4up.rest/episode/hazurewaku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Gimai Seikatsu,https://anime4up.rest/episode/gimai-seikatsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Megami no Café Terrace 2nd Season,https://anime4up.rest/episode/megami-no-cafe-terrace-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Ramen Akaneko,https://anime4up.rest/episode/ramen-akaneko-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Giji Harem,https://anime4up.rest/episode/giji-harem-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Shikanoko Nokonoko Koshitantan,https://anime4up.rest/episode/shikanoko-nokonoko-koshitantan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Oshi no Ko 2nd Season,https://anime4up.rest/episode/oshi-no-ko-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Murai no Koi,https://anime4up.rest/episode/murai-no-koi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Delico's Nursery,https://anime4up.rest/episode/delicos-nursery-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Yeosin Gangnim,https://anime4up.rest/episode/yeosin-gangnim-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Sengoku Youko: Senma Konton-hen,https://anime4up.rest/episode/sengoku-youko-senma-konton-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Koi wa Futago de Warikirenai,https://anime4up.rest/episode/koi-wa-futago-de-warikirenai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,https://anime4up.rest/episode/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Maougun Saikyou no Majutsushi wa Ningen datta,https://anime4up.rest/episode/maougun-saikyou-no-majutsushi-wa-ningen-datta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Isekai Shikkaku,https://anime4up.rest/episode/isekai-shikkaku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,https://anime4up.rest/episode/katsute-mahou-shoujo-to-aku-wa-tekitai-shiteita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Yozakura-san Chi no Daisakusen,https://anime4up.rest/episode/yozakura-san-chi-no-daisakusen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-23/
Ookami to Koushinryou: Merchant Meets the Wise Wolf,https://anime4up.rest/episode/ookami-to-koushinryou-merchant-meets-the-wise-wolf-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-23/
"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",https://anime4up.rest/episode/shinmai-ossan-boukensha-saikyou-party-ni-shinu-hodo-kitaerarete-muteki-ni-naru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Shy 2nd Season,https://anime4up.rest/episode/shy-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Dungeon no Naka no Hito,https://anime4up.rest/episode/dungeon-no-naka-no-hito-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Mayonaka Punch,https://anime4up.rest/episode/mayonaka-punch-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Kinnikuman: Kanpeki Chоujin Shiso-hen,https://anime4up.rest/episode/kinnikuman-kanpeki-ch%d0%beujin-shiso-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,https://anime4up.rest/episode/isekai-yururi-kikou-kosodateshinagara-boukensha-shimasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Fairy Tail: 100-nen Quest,https://anime4up.rest/episode/fairy-tail-100-nen-quest-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Na Nare Hana Nare,https://anime4up.rest/episode/na-nare-hana-nare-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,https://anime4up.rest/episode/vtuber-nandaga-haishin-kiri-wasuretara-densetsu-ni-natteta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Kami no Tou: Ouji no Kikan,https://anime4up.rest/episode/kami-no-tou-ouji-no-kikan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Tsue to Tsurugi no Wistoria,https://anime4up.rest/episode/tsue-to-tsurugi-no-wistoria-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1118/
The Fable,https://anime4up.rest/episode/the-fable-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-22/
Karasu wa Aruji wo Erabanai,https://anime4up.rest/episode/karasu-wa-aruji-wo-erabanai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-18/
Shoushimin Series,https://anime4up.rest/episode/shoushimin-series-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Make Heroine ga Oosugiru!,https://anime4up.rest/episode/make-heroine-ga-oosugiru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Atri: My Dear Moments,https://anime4up.rest/episode/atri-my-dear-moments-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Tensui no Sakuna-hime,https://anime4up.rest/episode/tensui-no-sakuna-hime-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,https://anime4up.rest/episode/naze-boku-no-sekai-wo-daremo-oboeteinai-no-ka-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Boku no Tsuma wa Kanjou ga Nai,https://anime4up.rest/episode/boku-no-tsuma-wa-kanjou-ga-nai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Mob kara Hajimaru Tansaku Eiyuutan,https://anime4up.rest/episode/mob-kara-hajimaru-tansaku-eiyuutan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Grendizer U,https://anime4up.rest/episode/grendizer-u-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Madougushi Dahliya wa Utsumukanai,https://anime4up.rest/episode/madougushi-dahliya-wa-utsumukanai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Ore wa Subete wo Parry suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai,https://anime4up.rest/episode/ore-wa-subete-wo-parry-suru-gyaku-kanchigai-no-sekai-saikyou-wa-boukensha-ni-naritai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Boku no Hero Academia 7th Season,https://anime4up.rest/episode/boku-no-hero-academia-7th-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-16/
Kono Sekai wa Fukanzen Sugiru,https://anime4up.rest/episode/kono-sekai-wa-fukanzen-sugiru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Shikanoko Nokonoko Koshitantan,https://anime4up.rest/episode/shikanoko-nokonoko-koshitantan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Code Geass: Dakkan no Rozé,https://anime4up.rest/episode/code-geass-dakkan-no-roze-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Dead Dead Demons Dededede Destruction (ONA),https://anime4up.rest/episode/dead-dead-demons-dededede-destruction-ona-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-15/
NieR:Automata Ver1.1a Part 2,https://anime4up.rest/episode/nierautomata-ver1-1a-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Shikkakumon no Saikyou Kenja,https://anime4up.rest/episode/shikkakumon-no-saikyou-kenja-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Karakai Jouzu no Takagi-san 3,https://anime4up.rest/episode/karakai-jouzu-no-takagi-san-3-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Dragon Quest: Dai no Daibouken (2020),https://anime4up.rest/episode/dragon-quest-dai-no-daibouken-2020-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-70/
Slow Loop,https://anime4up.rest/episode/slow-loop-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Cue!,https://anime4up.rest/episode/cue-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Boku no Hero Academia the Movie 3: World Heroes' Mission,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-boku-no-hero-academia-the-movie-3-world-heroes-mission/
Vanitas no Karte 2nd Season,https://anime4up.rest/episode/vanitas-no-karte-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Baraou no Souretsu,https://anime4up.rest/episode/baraou-no-souretsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Platinum End,https://anime4up.rest/episode/platinum-end-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Arifureta Shokugyou de Sekai Saikyou 2nd Season,https://anime4up.rest/episode/arifureta-shokugyou-de-sekai-saikyou-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Ousama Ranking,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-18/
